SearchQuery,Title,Abstract,Authors,Year,Citations,Venue,URL,recency_score,citations_score,combined_text
object detection,BASNet: Boundary-Aware Salient Object Detection,"Deep Convolutional Neural Networks have been adopted for salient object detection and achieved the state-of-the-art performance. Most of the previous works however focus on region accuracy but not on the boundary quality. In this paper, we propose a predict-refine architecture, BASNet, and a new hybrid loss for Boundary-Aware Salient object detection. Specifically, the architecture is composed of a densely supervised Encoder-Decoder network and a residual refinement module, which are respectively in charge of saliency prediction and saliency map refinement. The hybrid loss guides the network to learn the transformation between the input image and the ground truth in a three-level hierarchy -- pixel-, patch- and map- level -- by fusing Binary Cross Entropy (BCE), Structural SIMilarity (SSIM) and Intersection-over-Union (IoU) losses. Equipped with the hybrid loss, the proposed predict-refine architecture is able to effectively segment the salient object regions and accurately predict the fine structures with clear boundaries. Experimental results on six public datasets show that our method outperforms the state-of-the-art methods both in terms of regional and boundary evaluation measures. Our method runs at over 25 fps on a single GPU. The code is available at: https://github.com/NathanUA/BASNet.","Xuebin Qin, Zichen Zhang, Chenyang Huang, Chao Gao, Masood Dehghan, Martin Jägersand",2019.0,1261,Computer Vision and Pattern Recognition,https://www.semanticscholar.org/paper/cebd4ab4ab52be88b26d976aa7d4fb35cc19c2a2,0.9600000000000009,0.010247033967170487,object detection basnet boundaryaware salient object detection deep convolutional neural networks have been adopted for salient object detection and achieved the stateoftheart performance most of the previous works however focus on region accuracy but not on the boundary quality in this paper we propose a predictrefine architecture basnet and a new hybrid loss for boundaryaware salient object detection specifically the architecture is composed of a densely supervised encoderdecoder network and a residual refinement module which are respectively in charge of saliency prediction and saliency map refinement the hybrid loss guides the network to learn the transformation between the input image and the ground truth in a threelevel hierarchy pixel patch and map level by fusing binary cross entropy bce structural similarity ssim and intersectionoverunion iou losses equipped with the hybrid loss the proposed predictrefine architecture is able to effectively segment the salient object regions and accurately predict the fine structures with clear boundaries experimental results on six public datasets show that our method outperforms the stateoftheart methods both in terms of regional and boundary evaluation measures our method runs at over 25 fps on a single gpu the code is available at httpsgithubcomnathanuabasnet xuebin qin zichen zhang chenyang huang chao gao masood dehghan martin jägersand
object detection,ByteTrack: Multi-Object Tracking by Associating Every Detection Box,"Multi-object tracking (MOT) aims at estimating bounding boxes and identities of objects in videos. Most methods obtain identities by associating detection boxes whose scores are higher than a threshold. The objects with low detection scores, e.g. occluded objects, are simply thrown away, which brings non-negligible true object missing and fragmented trajectories. To solve this problem, we present a simple, effective and generic association method, tracking by associating almost every detection box instead of only the high score ones. For the low score detection boxes, we utilize their similarities with tracklets to recover true objects and filter out the background detections. When applied to 9 different state-of-the-art trackers, our method achieves consistent improvement on IDF1 score ranging from 1 to 10 points. To put forwards the state-of-the-art performance of MOT, we design a simple and strong tracker, named ByteTrack. For the first time, we achieve 80.3 MOTA, 77.3 IDF1 and 63.1 HOTA on the test set of MOT17 with 30 FPS running speed on a single V100 GPU. ByteTrack also achieves state-of-the-art performance on MOT20, HiEve and BDD100K tracking benchmarks. The source code, pre-trained models with deploy versions and tutorials of applying to other trackers are released at https://github.com/ifzhang/ByteTrack.","Yifu Zhang, Pei Sun, Yi Jiang, Dongdong Yu, Zehuan Yuan, Ping Luo, Wenyu Liu, Xinggang Wang",2021.0,1622,European Conference on Computer Vision,https://www.semanticscholar.org/paper/7d1ff4ac2390759cbe60dd46b2b9bcabd4a90db4,0.9759999999999991,0.013180562327320008,object detection bytetrack multiobject tracking by associating every detection box multiobject tracking mot aims at estimating bounding boxes and identities of objects in videos most methods obtain identities by associating detection boxes whose scores are higher than a threshold the objects with low detection scores eg occluded objects are simply thrown away which brings nonnegligible true object missing and fragmented trajectories to solve this problem we present a simple effective and generic association method tracking by associating almost every detection box instead of only the high score ones for the low score detection boxes we utilize their similarities with tracklets to recover true objects and filter out the background detections when applied to 9 different stateoftheart trackers our method achieves consistent improvement on idf1 score ranging from 1 to 10 points to put forwards the stateoftheart performance of mot we design a simple and strong tracker named bytetrack for the first time we achieve 803 mota 773 idf1 and 631 hota on the test set of mot17 with 30 fps running speed on a single v100 gpu bytetrack also achieves stateoftheart performance on mot20 hieve and bdd100k tracking benchmarks the source code pretrained models with deploy versions and tutorials of applying to other trackers are released at httpsgithubcomifzhangbytetrack yifu zhang pei sun yi jiang dongdong yu zehuan yuan ping luo wenyu liu xinggang wang
object detection,NAS-FPN: Learning Scalable Feature Pyramid Architecture for Object Detection,"Current state-of-the-art convolutional architectures for object detection are manually designed. Here we aim to learn a better architecture of feature pyramid network for object detection. We adopt Neural Architecture Search and discover a new feature pyramid architecture in a novel scalable search space covering all cross-scale connections. The discovered architecture, named NAS-FPN, consists of a combination of top-down and bottom-up connections to fuse features across scales. NAS-FPN, combined with various backbone models in the RetinaNet framework, achieves better accuracy and latency tradeoff compared to state-of-the-art object detection models. NAS-FPN improves mobile detection accuracy by 2 AP compared to state-of-the-art SSDLite with MobileNetV2 model in [32] and achieves 48.3 AP which surpasses Mask R-CNN [10] detection accuracy with less computation time.","Golnaz Ghiasi, Tsung-Yi Lin, Ruoming Pang, Quoc V. Le",2019.0,1475,Computer Vision and Pattern Recognition,https://www.semanticscholar.org/paper/b5375995ab8d679a581ffcc2f2e8d3777d60324b,0.9600000000000009,0.01198602307817325,object detection nasfpn learning scalable feature pyramid architecture for object detection current stateoftheart convolutional architectures for object detection are manually designed here we aim to learn a better architecture of feature pyramid network for object detection we adopt neural architecture search and discover a new feature pyramid architecture in a novel scalable search space covering all crossscale connections the discovered architecture named nasfpn consists of a combination of topdown and bottomup connections to fuse features across scales nasfpn combined with various backbone models in the retinanet framework achieves better accuracy and latency tradeoff compared to stateoftheart object detection models nasfpn improves mobile detection accuracy by 2 ap compared to stateoftheart ssdlite with mobilenetv2 model in 32 and achieves 483 ap which surpasses mask rcnn 10 detection accuracy with less computation time golnaz ghiasi tsungyi lin ruoming pang quoc v le
object detection,UIU-Net: U-Net in U-Net for Infrared Small Object Detection,"Learning-based infrared small object detection methods currently rely heavily on the classification backbone network. This tends to result in tiny object loss and feature distinguishability limitations as the network depth increases. Furthermore, small objects in infrared images are frequently emerged bright and dark, posing severe demands for obtaining precise object contrast information. For this reason, we in this paper propose a simple and effective “U-Net in U-Net” framework, UIU-Net for short, and detect small objects in infrared images. As the name suggests, UIU-Net embeds a tiny U-Net into a larger U-Net backbone, enabling the multi-level and multi-scale representation learning of objects. Moreover, UIU-Net can be trained from scratch, and the learned features can enhance global and local contrast information effectively. More specifically, the UIU-Net model is divided into two modules: the resolution-maintenance deep supervision (RM-DS) module and the interactive-cross attention (IC-A) module. RM-DS integrates Residual U-blocks into a deep supervision network to generate deep multi-scale resolution-maintenance features while learning global context information. Further, IC-A encodes the local context information between the low-level details and high-level semantic features. Extensive experiments conducted on two infrared single-frame image datasets, i.e., SIRST and Synthetic datasets, show the effectiveness and superiority of the proposed UIU-Net in comparison with several state-of-the-art infrared small object detection methods. The proposed UIU-Net also produces powerful generalization performance for video sequence infrared small object datasets, e.g., ATR ground/air video sequence dataset. The codes of this work are available openly at https://github.com/danfenghong/IEEE","Xin Wu, D. Hong, J. Chanussot",2022.0,582,IEEE Transactions on Image Processing,https://www.semanticscholar.org/paper/77ccb7485bcec1d3fc732b19717b69b3c779339d,0.9840000000000018,0.004729400292540225,object detection uiunet unet in unet for infrared small object detection learningbased infrared small object detection methods currently rely heavily on the classification backbone network this tends to result in tiny object loss and feature distinguishability limitations as the network depth increases furthermore small objects in infrared images are frequently emerged bright and dark posing severe demands for obtaining precise object contrast information for this reason we in this paper propose a simple and effective unet in unet framework uiunet for short and detect small objects in infrared images as the name suggests uiunet embeds a tiny unet into a larger unet backbone enabling the multilevel and multiscale representation learning of objects moreover uiunet can be trained from scratch and the learned features can enhance global and local contrast information effectively more specifically the uiunet model is divided into two modules the resolutionmaintenance deep supervision rmds module and the interactivecross attention ica module rmds integrates residual ublocks into a deep supervision network to generate deep multiscale resolutionmaintenance features while learning global context information further ica encodes the local context information between the lowlevel details and highlevel semantic features extensive experiments conducted on two infrared singleframe image datasets ie sirst and synthetic datasets show the effectiveness and superiority of the proposed uiunet in comparison with several stateoftheart infrared small object detection methods the proposed uiunet also produces powerful generalization performance for video sequence infrared small object datasets eg atr groundair video sequence dataset the codes of this work are available openly at httpsgithubcomdanfenghongieee xin wu d hong j chanussot
object detection,A Survey on Performance Metrics for Object-Detection Algorithms,"This work explores and compares the plethora of metrics for the performance evaluation of object-detection algorithms. Average precision (AP),for instance, is a popular metric for evaluating the accuracy of object detectors by estimating the area under the curve (AUC) of the precision × recall relationship. Depending on the point interpolation used in the plot, two different AP variants can be defined and, therefore, different results are generated. AP has six additional variants increasing the possibilities of benchmarking. The lack of consensus in different works and AP implementations is a problem faced by the academic and scientific communities. Metric implementations written in different computational languages and platforms are usually distributed with corresponding datasets sharing a given bounding-box description. Such projects indeed help the community with evaluation tools, but demand extra work to be adapted for other datasets and bounding-box formats. This work reviews the most used metrics for object detection detaching their differences, applications, and main concepts. It also proposes a standard implementation that can be used as a benchmark among different datasets with minimum adaptation on the annotation files.","Rafael Padilla, S. Netto, Eduardo A. B. da Silva",2020.0,1014,"International Conference on Systems, Signals, and Image Processing",https://www.semanticscholar.org/paper/1187e4a921beee82ebd9f5f99a79f20397d3549d,0.968,0.008239882983910289,object detection a survey on performance metrics for objectdetection algorithms this work explores and compares the plethora of metrics for the performance evaluation of objectdetection algorithms average precision apfor instance is a popular metric for evaluating the accuracy of object detectors by estimating the area under the curve auc of the precision recall relationship depending on the point interpolation used in the plot two different ap variants can be defined and therefore different results are generated ap has six additional variants increasing the possibilities of benchmarking the lack of consensus in different works and ap implementations is a problem faced by the academic and scientific communities metric implementations written in different computational languages and platforms are usually distributed with corresponding datasets sharing a given boundingbox description such projects indeed help the community with evaluation tools but demand extra work to be adapted for other datasets and boundingbox formats this work reviews the most used metrics for object detection detaching their differences applications and main concepts it also proposes a standard implementation that can be used as a benchmark among different datasets with minimum adaptation on the annotation files rafael padilla s netto eduardo a b da silva
object detection,DeepFusion: Lidar-Camera Deep Fusion for Multi-Modal 3D Object Detection,"Lidars and cameras are critical sensors that provide complementary information for 3D detection in autonomous driving. While prevalent multi-modal methods [34], [36] simply decorate raw lidar point clouds with camera features and feed them directly to existing 3D detection models, our study shows that fusing camera features with deep lidar features instead of raw points, can lead to better performance. However, as those features are often augmented and aggregated, a key challenge in fusion is how to effectively align the transformed features from two modalities. In this paper, we propose two novel techniques: InverseAug that inverses geometric-related augmentations, e.g., rotation, to enable accurate geometric alignment between lidar points and image pixels, and LearnableAlign that leverages cross-attention to dynamically capture the correlations between image and lidar features during fusion. Based on InverseAug and LearnableAlign, we develop a family of generic multi-modal 3D detection models named DeepFusion, which is more accurate than previous methods. For example, DeepFusion improves Point-Pillars, CenterPoint, and 3D-MAN baselines on Pedestrian detection for 6.7,8.9, and 6.2 LEVEL_2 APH, respectively. Notably, our models achieve state-of-the-art performance on Waymo Open Dataset, and show strong model robustness against input corruptions and out-of-distribution data. Code will be publicly available at https://github.com/tensorflow/lingvo.","Yingwei Li, Adams Wei Yu, Tianjian Meng, Benjamin Caine, Jiquan Ngiam, Daiyi Peng, Junyang Shen, Bo-Xun Wu, Yifeng Lu, Denny Zhou, Quoc V. Le, A. Yuille, Mingxing Tan",2022.0,395,Computer Vision and Pattern Recognition,https://www.semanticscholar.org/paper/5ffca96f4becdab649f085699594caa7c5c03e86,0.9840000000000018,0.0032098163497480906,object detection deepfusion lidarcamera deep fusion for multimodal 3d object detection lidars and cameras are critical sensors that provide complementary information for 3d detection in autonomous driving while prevalent multimodal methods 34 36 simply decorate raw lidar point clouds with camera features and feed them directly to existing 3d detection models our study shows that fusing camera features with deep lidar features instead of raw points can lead to better performance however as those features are often augmented and aggregated a key challenge in fusion is how to effectively align the transformed features from two modalities in this paper we propose two novel techniques inverseaug that inverses geometricrelated augmentations eg rotation to enable accurate geometric alignment between lidar points and image pixels and learnablealign that leverages crossattention to dynamically capture the correlations between image and lidar features during fusion based on inverseaug and learnablealign we develop a family of generic multimodal 3d detection models named deepfusion which is more accurate than previous methods for example deepfusion improves pointpillars centerpoint and 3dman baselines on pedestrian detection for 6789 and 62 level_2 aph respectively notably our models achieve stateoftheart performance on waymo open dataset and show strong model robustness against input corruptions and outofdistribution data code will be publicly available at httpsgithubcomtensorflowlingvo yingwei li adams wei yu tianjian meng benjamin caine jiquan ngiam daiyi peng junyang shen boxun wu yifeng lu denny zhou quoc v le a yuille mingxing tan
object detection,Focal Sparse Convolutional Networks for 3D Object Detection,"Non-uniformed 3D sparse data, e.g., point clouds or voxels in different spatial positions, make contribution to the task of 3D object detection in different ways. Existing basic components in sparse convolutional networks (Sparse CNNs) process all sparse data, regardless of regular or submanifold sparse convolution. In this paper, we introduce two new modules to enhance the capability of Sparse CNNs, both are based on making feature sparsity learnable with position-wise importance prediction. They are focal sparse convolution (Focals Conv) and its multi-modal variant of focal sparse convolution with fusion, or Focals Conv-F for short. The new modules can readily substitute their plain counterparts in existing Sparse CNNs and be jointly trained in an end-to-end fashion. For the first time, we show that spatially learnable sparsity in sparse convolution is essential for sophisticated 3D object detection. Extensive experiments on the KITTI, nuScenes and Waymo benchmarks validate the effectiveness of our approach. Without bells and whistles, our results outperform all existing single-model entries on the nuScenes test benchmark. Code and models are at github.com/dvlab-research/FocalsConv.","Yukang Chen, Yanwei Li, X. Zhang, Jian Sun, Jiaya Jia",2022.0,246,Computer Vision and Pattern Recognition,https://www.semanticscholar.org/paper/fdd82bf3177aa309bc2c79cac8482d8f3c4e8190,0.9840000000000018,0.001999024865919064,object detection focal sparse convolutional networks for 3d object detection nonuniformed 3d sparse data eg point clouds or voxels in different spatial positions make contribution to the task of 3d object detection in different ways existing basic components in sparse convolutional networks sparse cnns process all sparse data regardless of regular or submanifold sparse convolution in this paper we introduce two new modules to enhance the capability of sparse cnns both are based on making feature sparsity learnable with positionwise importance prediction they are focal sparse convolution focals conv and its multimodal variant of focal sparse convolution with fusion or focals convf for short the new modules can readily substitute their plain counterparts in existing sparse cnns and be jointly trained in an endtoend fashion for the first time we show that spatially learnable sparsity in sparse convolution is essential for sophisticated 3d object detection extensive experiments on the kitti nuscenes and waymo benchmarks validate the effectiveness of our approach without bells and whistles our results outperform all existing singlemodel entries on the nuscenes test benchmark code and models are at githubcomdvlabresearchfocalsconv yukang chen yanwei li x zhang jian sun jiaya jia
object detection,Enhancing Geometric Factors in Model Learning and Inference for Object Detection and Instance Segmentation,"Deep learning-based object detection and instance segmentation have achieved unprecedented progress. In this article, we propose complete-IoU (CIoU) loss and Cluster-NMS for enhancing geometric factors in both bounding-box regression and nonmaximum suppression (NMS), leading to notable gains of average precision (AP) and average recall (AR), without the sacrifice of inference efficiency. In particular, we consider three geometric factors, that is: 1) overlap area; 2) normalized central-point distance; and 3) aspect ratio, which are crucial for measuring bounding-box regression in object detection and instance segmentation. The three geometric factors are then incorporated into CIoU loss for better distinguishing difficult regression cases. The training of deep models using CIoU loss results in consistent AP and AR improvements in comparison to widely adopted $\ell _{n}$ -norm loss and IoU-based loss. Furthermore, we propose Cluster-NMS, where NMS during inference is done by implicitly clustering detected boxes and usually requires fewer iterations. Cluster-NMS is very efficient due to its pure GPU implementation, and geometric factors can be incorporated to improve both AP and AR. In the experiments, CIoU loss and Cluster-NMS have been applied to state-of-the-art instance segmentation (e.g., YOLACT and BlendMask-RT), and object detection (e.g., YOLO v3, SSD, and Faster R-CNN) models. Taking YOLACT on MS COCO as an example, our method achieves performance gains as +1.7 AP and +6.2 AR100 for object detection, and +1.1 AP and +3.5 AR100 for instance segmentation, with 27.1 FPS on one NVIDIA GTX 1080Ti GPU. All the source code and trained models are available at https://github.com/Zzh-tju/CIoU.","Zhaohui Zheng, Ping Wang, Dongwei Ren, Wei Liu, Rongguang Ye, Q. Hu, W. Zuo",2020.0,1008,IEEE Transactions on Cybernetics,https://www.semanticscholar.org/paper/63a06bd5f65a8d822a84905c370260e223cc78b2,0.968,0.008191126279863481,object detection enhancing geometric factors in model learning and inference for object detection and instance segmentation deep learningbased object detection and instance segmentation have achieved unprecedented progress in this article we propose completeiou ciou loss and clusternms for enhancing geometric factors in both boundingbox regression and nonmaximum suppression nms leading to notable gains of average precision ap and average recall ar without the sacrifice of inference efficiency in particular we consider three geometric factors that is 1 overlap area 2 normalized centralpoint distance and 3 aspect ratio which are crucial for measuring boundingbox regression in object detection and instance segmentation the three geometric factors are then incorporated into ciou loss for better distinguishing difficult regression cases the training of deep models using ciou loss results in consistent ap and ar improvements in comparison to widely adopted ell _n norm loss and ioubased loss furthermore we propose clusternms where nms during inference is done by implicitly clustering detected boxes and usually requires fewer iterations clusternms is very efficient due to its pure gpu implementation and geometric factors can be incorporated to improve both ap and ar in the experiments ciou loss and clusternms have been applied to stateoftheart instance segmentation eg yolact and blendmaskrt and object detection eg yolo v3 ssd and faster rcnn models taking yolact on ms coco as an example our method achieves performance gains as 17 ap and 62 ar100 for object detection and 11 ap and 35 ar100 for instance segmentation with 271 fps on one nvidia gtx 1080ti gpu all the source code and trained models are available at httpsgithubcomzzhtjuciou zhaohui zheng ping wang dongwei ren wei liu rongguang ye q hu w zuo
object detection,"Object detection using YOLO: challenges, architectural successors, datasets and applications","Object detection is one of the predominant and challenging problems in computer vision. Over the decade, with the expeditious evolution of deep learning, researchers have extensively experimented and contributed in the performance enhancement of object detection and related tasks such as object classification, localization, and segmentation using underlying deep models. Broadly, object detectors are classified into two categories viz. two stage and single stage object detectors. Two stage detectors mainly focus on selective region proposals strategy via complex architecture; however, single stage detectors focus on all the spatial region proposals for the possible detection of objects via relatively simpler architecture in one shot. Performance of any object detector is evaluated through detection accuracy and inference time. Generally, the detection accuracy of two stage detectors outperforms single stage object detectors. However, the inference time of single stage detectors is better compared to its counterparts. Moreover, with the advent of YOLO (You Only Look Once) and its architectural successors, the detection accuracy is improving significantly and sometime it is better than two stage detectors. YOLOs are adopted in various applications majorly due to their faster inferences rather than considering detection accuracy. As an example, detection accuracies are 63.4 and 70 for YOLO and Fast-RCNN respectively, however, inference time is around 300 times faster in case of YOLO. In this paper, we present a comprehensive review of single stage object detectors specially YOLOs, regression formulation, their architecture advancements, and performance statistics. Moreover, we summarize the comparative illustration between two stage and single stage object detectors, among different versions of YOLOs, applications based on two stage detectors, and different versions of YOLOs along with the future research directions.","Tausif Diwan, G. Anirudh, Jitendra V. Tembhurne",2022.0,987,Multimedia tools and applications,https://www.semanticscholar.org/paper/d8adfa796b1666e0332d3715c9708a0d8d85097a,0.9840000000000018,0.008020477815699659,object detection object detection using yolo challenges architectural successors datasets and applications object detection is one of the predominant and challenging problems in computer vision over the decade with the expeditious evolution of deep learning researchers have extensively experimented and contributed in the performance enhancement of object detection and related tasks such as object classification localization and segmentation using underlying deep models broadly object detectors are classified into two categories viz two stage and single stage object detectors two stage detectors mainly focus on selective region proposals strategy via complex architecture however single stage detectors focus on all the spatial region proposals for the possible detection of objects via relatively simpler architecture in one shot performance of any object detector is evaluated through detection accuracy and inference time generally the detection accuracy of two stage detectors outperforms single stage object detectors however the inference time of single stage detectors is better compared to its counterparts moreover with the advent of yolo you only look once and its architectural successors the detection accuracy is improving significantly and sometime it is better than two stage detectors yolos are adopted in various applications majorly due to their faster inferences rather than considering detection accuracy as an example detection accuracies are 634 and 70 for yolo and fastrcnn respectively however inference time is around 300 times faster in case of yolo in this paper we present a comprehensive review of single stage object detectors specially yolos regression formulation their architecture advancements and performance statistics moreover we summarize the comparative illustration between two stage and single stage object detectors among different versions of yolos applications based on two stage detectors and different versions of yolos along with the future research directions tausif diwan g anirudh jitendra v tembhurne
object detection,Cross-Domain Adaptive Teacher for Object Detection,"We address the task of domain adaptation in object detection, where there is an obvious domain gap between a domain with annotations (source) and a domain of interest without annotations (target). As a popular semi-supervised learning method, the teacher-student framework (a student model is supervised by the pseudo labels from a teacher model) has also yielded a large accuracy gain in cross-domain object detection. However, it suffers from the domain shift and generates many low-quality pseudo labels (e.g., false positives), which leads to sub-optimal performance. To mitigate this problem, we propose a teacher-student framework named Adaptive Teacher (AT) which leverages domain adversarial learning and weak-strong data augmentation to address the domain gap. Specifically, we employ feature-level adversarial training in the student model, allowing features derived from the source and target domains to share similar distributions. This process ensures the student model produces domain-invariant features. Furthermore, we apply weak-strong augmentation and mutual learning between the teacher model (taking data from the target domain) and the student model (taking data from both domains). This enables the teacher model to learn the knowledge from the student model without being biased to the source domain. We show that AT demonstrates superiority over existing approaches and even Oracle (fully-supervised) models by a large margin. For example, we achieve 50.9% (49.3%) mAP on Foggy Cityscape (Cli-part1K), which is 9.2% (5.2%) and 8.2% (11.0%) higher than previous state-of-the-art and Oracle, respectively.","Yu-Jhe Li, Xiaoliang Dai, Chih-Yao Ma, Yen-Cheng Liu, Kan Chen, Bichen Wu, Zijian He, Kris Kitani, Péter Vajda",2021.0,220,Computer Vision and Pattern Recognition,https://www.semanticscholar.org/paper/612b0d298088e1604589834a626b200165a989f5,0.9759999999999991,0.0017877458150495694,object detection crossdomain adaptive teacher for object detection we address the task of domain adaptation in object detection where there is an obvious domain gap between a domain with annotations source and a domain of interest without annotations target as a popular semisupervised learning method the teacherstudent framework a student model is supervised by the pseudo labels from a teacher model has also yielded a large accuracy gain in crossdomain object detection however it suffers from the domain shift and generates many lowquality pseudo labels eg false positives which leads to suboptimal performance to mitigate this problem we propose a teacherstudent framework named adaptive teacher at which leverages domain adversarial learning and weakstrong data augmentation to address the domain gap specifically we employ featurelevel adversarial training in the student model allowing features derived from the source and target domains to share similar distributions this process ensures the student model produces domaininvariant features furthermore we apply weakstrong augmentation and mutual learning between the teacher model taking data from the target domain and the student model taking data from both domains this enables the teacher model to learn the knowledge from the student model without being biased to the source domain we show that at demonstrates superiority over existing approaches and even oracle fullysupervised models by a large margin for example we achieve 509 493 map on foggy cityscape clipart1k which is 92 52 and 82 110 higher than previous stateoftheart and oracle respectively yujhe li xiaoliang dai chihyao ma yencheng liu kan chen bichen wu zijian he kris kitani péter vajda
object detection,ST3D: Self-training for Unsupervised Domain Adaptation on 3D Object Detection,"We present a new domain adaptive self-training pipeline, named ST3D, for unsupervised domain adaptation on 3D object detection from point clouds. First, we pre-train the 3D detector on the source domain with our proposed random object scaling strategy for mitigating the negative effects of source domain bias. Then, the detector is iteratively improved on the target domain by alternatively conducting two steps, which are the pseudo label updating with the developed quality-aware triplet memory bank and the model training with curriculum data augmentation. These specific designs for 3D object detection enable the detector to be trained with consistent and high-quality pseudo labels and to avoid overfitting to the large number of easy examples in pseudo labeled data. Our ST3D achieves state-of-the-art performance on all evaluated datasets and even surpasses fully supervised results on KITTI 3D object detection benchmark. Code will be available at https://github.com/CVMI-Lab/ST3D.","Jihan Yang, Shaoshuai Shi, Zhe Wang, Hongsheng Li, Xiaojuan Qi",2021.0,209,Computer Vision and Pattern Recognition,https://www.semanticscholar.org/paper/38de501e09a4a32e6d5e38dc1b2c711d4e0acd96,0.9759999999999991,0.001698358524297091,object detection st3d selftraining for unsupervised domain adaptation on 3d object detection we present a new domain adaptive selftraining pipeline named st3d for unsupervised domain adaptation on 3d object detection from point clouds first we pretrain the 3d detector on the source domain with our proposed random object scaling strategy for mitigating the negative effects of source domain bias then the detector is iteratively improved on the target domain by alternatively conducting two steps which are the pseudo label updating with the developed qualityaware triplet memory bank and the model training with curriculum data augmentation these specific designs for 3d object detection enable the detector to be trained with consistent and highquality pseudo labels and to avoid overfitting to the large number of easy examples in pseudo labeled data our st3d achieves stateoftheart performance on all evaluated datasets and even surpasses fully supervised results on kitti 3d object detection benchmark code will be available at httpsgithubcomcvmilabst3d jihan yang shaoshuai shi zhe wang hongsheng li xiaojuan qi
object detection,Multi-Scale Interactive Network for Salient Object Detection,"Deep-learning based salient object detection methods achieve great progress. However, the variable scale and unknown category of salient objects are great challenges all the time. These are closely related to the utilization of multi-level and multi-scale features. In this paper, we propose the aggregate interaction modules to integrate the features from adjacent levels, in which less noise is introduced because of only using small up-/down-sampling rates. To obtain more efficient multi-scale features from the integrated features, the self-interaction modules are embedded in each decoder unit. Besides, the class imbalance issue caused by the scale variation weakens the effect of the binary cross entropy loss and results in the spatial inconsistency of the predictions. Therefore, we exploit the consistency-enhanced loss to highlight the fore-/back-ground difference and preserve the intra-class consistency. Experimental results on five benchmark datasets demonstrate that the proposed method without any post-processing performs favorably against 23 state-of-the-art approaches. The source code will be publicly available at https://github.com/lartpang/MINet.","Youwei Pang, Xiaoqi Zhao, Lihe Zhang, Huchuan Lu",2020.0,634,Computer Vision and Pattern Recognition,https://www.semanticscholar.org/paper/2f2457b1182042e8cd3572022f106774fe16771c,0.968,0.005151958394279213,object detection multiscale interactive network for salient object detection deeplearning based salient object detection methods achieve great progress however the variable scale and unknown category of salient objects are great challenges all the time these are closely related to the utilization of multilevel and multiscale features in this paper we propose the aggregate interaction modules to integrate the features from adjacent levels in which less noise is introduced because of only using small updownsampling rates to obtain more efficient multiscale features from the integrated features the selfinteraction modules are embedded in each decoder unit besides the class imbalance issue caused by the scale variation weakens the effect of the binary cross entropy loss and results in the spatial inconsistency of the predictions therefore we exploit the consistencyenhanced loss to highlight the forebackground difference and preserve the intraclass consistency experimental results on five benchmark datasets demonstrate that the proposed method without any postprocessing performs favorably against 23 stateoftheart approaches the source code will be publicly available at httpsgithubcomlartpangminet youwei pang xiaoqi zhao lihe zhang huchuan lu
object detection,Simple Open-Vocabulary Object Detection,,"Matthias Minderer, A. Gritsenko, Austin Stone, Maxim Neumann, Dirk Weissenborn, Alexey Dosovitskiy, Aravindh Mahendran, Anurag Arnab, Mostafa Dehghani, Zhuoran Shen, Xiao Wang, Xiaohua Zhai, Thomas Kipf, N. Houlsby",2022.0,275,European Conference on Computer Vision,https://www.semanticscholar.org/paper/4a761322413c40d482bce9f3477137ca08956861,0.9840000000000018,0.002234682268811962,object detection simple openvocabulary object detection nan matthias minderer a gritsenko austin stone maxim neumann dirk weissenborn alexey dosovitskiy aravindh mahendran anurag arnab mostafa dehghani zhuoran shen xiao wang xiaohua zhai thomas kipf n houlsby
object detection,A Simple Semi-Supervised Learning Framework for Object Detection,"Semi-supervised learning (SSL) has promising potential for improving the predictive performance of machine learning models using unlabeled data. There has been remarkable progress, but the scope of demonstration in SSL has been limited to image classification tasks. In this paper, we propose STAC, a simple yet effective SSL framework for visual object detection along with a data augmentation strategy. STAC deploys highly confident pseudo labels of localized objects from an unlabeled image and updates the model by enforcing consistency via strong augmentations. We propose new experimental protocols to evaluate performance of semi-supervised object detection using MS-COCO and demonstrate the efficacy of STAC on both MS-COCO and VOC07. On VOC07, STAC improves the AP$^{0.5}$ from 76.30 to 79.08; on MS-COCO, STAC demonstrates 2x higher data efficiency by achieving 24.38 mAP using only 5% labeled data than supervised baseline that marks 23.86% using 10% labeled data. The code is available at \url{this https URL}.","Kihyuk Sohn, Zizhao Zhang, Chun-Liang Li, Han Zhang, Chen-Yu Lee, Tomas Pfister",2020.0,518,arXiv.org,https://www.semanticscholar.org/paper/611439578bde943bbe67a65a5489de6da58a7d69,0.968,0.004209328782707623,object detection a simple semisupervised learning framework for object detection semisupervised learning ssl has promising potential for improving the predictive performance of machine learning models using unlabeled data there has been remarkable progress but the scope of demonstration in ssl has been limited to image classification tasks in this paper we propose stac a simple yet effective ssl framework for visual object detection along with a data augmentation strategy stac deploys highly confident pseudo labels of localized objects from an unlabeled image and updates the model by enforcing consistency via strong augmentations we propose new experimental protocols to evaluate performance of semisupervised object detection using mscoco and demonstrate the efficacy of stac on both mscoco and voc07 on voc07 stac improves the ap05 from 7630 to 7908 on mscoco stac demonstrates 2x higher data efficiency by achieving 2438 map using only 5 labeled data than supervised baseline that marks 2386 using 10 labeled data the code is available at urlthis https url kihyuk sohn zizhao zhang chunliang li han zhang chenyu lee tomas pfister
